dataset,model,hyper,metric,value,fold,path,ts
user_10_item_1_exp,CollectiveMF_User,"[('k', 16), ('reg_param', 0.0001), ('w_main', 0.8)]",rmse,1.4072740326065398,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_16-reg_param_0.0001-w_main_0.8/Rating_fold_-1.parquet,2019-12-15 01:39:30.694605
user_10_item_1_exp,CollectiveMF_User,"[('k', 16), ('reg_param', 0.001), ('w_main', 1.0)]",ndcg@10,0.12947571939199023,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_16-reg_param_0.001-w_main_1.0/Ranking_fold_-1.parquet,2019-12-15 01:46:15.243844
user_10_item_1_exp,CollectiveMF_User,"[('k', 16), ('reg_param', 0.001), ('w_main', 1.0)]",precision@10,0.02401871520305299,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_16-reg_param_0.001-w_main_1.0/Ranking_fold_-1.parquet,2019-12-15 01:46:15.244268
user_10_item_1_exp,CollectiveMF_User,"[('k', 16), ('reg_param', 0.001), ('w_main', 1.0)]",rmse,1.4655631260800028,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_16-reg_param_0.001-w_main_1.0/Rating_fold_-1.parquet,2019-12-15 01:46:15.284005
user_10_item_1_exp,CollectiveMF_User,"[('k', 16), ('reg_param', 0.0001), ('w_main', 1.0)]",ndcg@10,0.10722417601564595,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_16-reg_param_0.0001-w_main_1.0/Ranking_fold_-1.parquet,2019-12-15 02:04:18.092073
user_10_item_1_exp,CollectiveMF_User,"[('k', 16), ('reg_param', 0.0001), ('w_main', 1.0)]",precision@10,0.020716544831972685,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_16-reg_param_0.0001-w_main_1.0/Ranking_fold_-1.parquet,2019-12-15 02:04:18.092499
user_10_item_1_exp,CollectiveMF_User,"[('k', 16), ('reg_param', 0.0001), ('w_main', 1.0)]",rmse,1.3985643126656582,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_User/k_16-reg_param_0.0001-w_main_1.0/Rating_fold_-1.parquet,2019-12-15 02:04:18.135203
user_10_item_1_exp,CollectiveMF_Item,"[('k', 4), ('reg_param', 0.001), ('w_main', 0.5)]",ndcg@10,0.13703403701086184,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_4-reg_param_0.001-w_main_0.5/Ranking_fold_-1.parquet,2019-12-15 02:06:07.940028
user_10_item_1_exp,CollectiveMF_Item,"[('k', 4), ('reg_param', 0.001), ('w_main', 0.5)]",precision@10,0.02495687176538241,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_4-reg_param_0.001-w_main_0.5/Ranking_fold_-1.parquet,2019-12-15 02:06:07.940457
user_10_item_1_exp,CollectiveMF_Item,"[('k', 4), ('reg_param', 0.001), ('w_main', 0.5)]",rmse,1.4864041968127886,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_4-reg_param_0.001-w_main_0.5/Rating_fold_-1.parquet,2019-12-15 02:06:07.983071
user_10_item_1_exp,CollectiveMF_Item,"[('k', 4), ('reg_param', 0.0001), ('w_main', 0.5)]",ndcg@10,0.1284807137650269,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_4-reg_param_0.0001-w_main_0.5/Ranking_fold_-1.parquet,2019-12-15 02:08:55.463999
user_10_item_1_exp,CollectiveMF_Item,"[('k', 4), ('reg_param', 0.0001), ('w_main', 0.5)]",precision@10,0.02382682489065469,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_4-reg_param_0.0001-w_main_0.5/Ranking_fold_-1.parquet,2019-12-15 02:08:55.464506
user_10_item_1_exp,CollectiveMF_Item,"[('k', 4), ('reg_param', 0.0001), ('w_main', 0.5)]",rmse,1.4475189692346622,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_4-reg_param_0.0001-w_main_0.5/Rating_fold_-1.parquet,2019-12-15 02:08:56.689921
user_10_item_1_exp,CollectiveMF_Item,"[('k', 4), ('reg_param', 0.001), ('w_main', 0.8)]",ndcg@10,0.13622165285737203,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_4-reg_param_0.001-w_main_0.8/Ranking_fold_-1.parquet,2019-12-15 02:10:47.167519
user_10_item_1_exp,CollectiveMF_Item,"[('k', 4), ('reg_param', 0.001), ('w_main', 0.8)]",precision@10,0.02484796208200464,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_4-reg_param_0.001-w_main_0.8/Ranking_fold_-1.parquet,2019-12-15 02:10:47.168218
user_10_item_1_exp,CollectiveMF_Item,"[('k', 4), ('reg_param', 0.001), ('w_main', 0.8)]",rmse,1.482209680962669,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_4-reg_param_0.001-w_main_0.8/Rating_fold_-1.parquet,2019-12-15 02:10:47.212317
user_10_item_1_exp,CollectiveMF_Item,"[('k', 4), ('reg_param', 0.0001), ('w_main', 0.8)]",ndcg@10,0.1250382412142903,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_4-reg_param_0.0001-w_main_0.8/Ranking_fold_-1.parquet,2019-12-15 02:13:52.332354
user_10_item_1_exp,CollectiveMF_Item,"[('k', 4), ('reg_param', 0.0001), ('w_main', 0.8)]",precision@10,0.023334553121787158,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_4-reg_param_0.0001-w_main_0.8/Ranking_fold_-1.parquet,2019-12-15 02:13:52.332786
user_10_item_1_exp,CollectiveMF_Item,"[('k', 4), ('reg_param', 0.0001), ('w_main', 0.8)]",rmse,1.4326468950921283,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_4-reg_param_0.0001-w_main_0.8/Rating_fold_-1.parquet,2019-12-15 02:13:52.377763
user_10_item_1_exp,CollectiveMF_Item,"[('k', 4), ('reg_param', 0.001), ('w_main', 1.0)]",ndcg@10,0.13562319268948156,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_4-reg_param_0.001-w_main_1.0/Ranking_fold_-1.parquet,2019-12-15 02:15:51.797854
user_10_item_1_exp,CollectiveMF_Item,"[('k', 4), ('reg_param', 0.001), ('w_main', 1.0)]",precision@10,0.02477913116210989,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_4-reg_param_0.001-w_main_1.0/Ranking_fold_-1.parquet,2019-12-15 02:15:51.798309
user_10_item_1_exp,CollectiveMF_Item,"[('k', 4), ('reg_param', 0.001), ('w_main', 1.0)]",rmse,1.479675717653081,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_4-reg_param_0.001-w_main_1.0/Rating_fold_-1.parquet,2019-12-15 02:15:51.842164
user_10_item_1_exp,CollectiveMF_Item,"[('k', 4), ('reg_param', 0.0001), ('w_main', 1.0)]",ndcg@10,0.12320123185239293,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_4-reg_param_0.0001-w_main_1.0/Ranking_fold_-1.parquet,2019-12-15 02:19:18.740334
user_10_item_1_exp,CollectiveMF_Item,"[('k', 4), ('reg_param', 0.0001), ('w_main', 1.0)]",precision@10,0.023060971997142205,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_4-reg_param_0.0001-w_main_1.0/Ranking_fold_-1.parquet,2019-12-15 02:19:18.740765
user_10_item_1_exp,CollectiveMF_Item,"[('k', 4), ('reg_param', 0.0001), ('w_main', 1.0)]",rmse,1.4246531126305015,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_4-reg_param_0.0001-w_main_1.0/Rating_fold_-1.parquet,2019-12-15 02:19:18.785005
user_10_item_1_exp,CollectiveMF_Item,"[('k', 8), ('reg_param', 0.001), ('w_main', 0.5)]",ndcg@10,0.13705845625397864,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_8-reg_param_0.001-w_main_0.5/Ranking_fold_-1.parquet,2019-12-15 02:21:28.523910
user_10_item_1_exp,CollectiveMF_Item,"[('k', 8), ('reg_param', 0.001), ('w_main', 0.5)]",precision@10,0.024940317493508977,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_8-reg_param_0.001-w_main_0.5/Ranking_fold_-1.parquet,2019-12-15 02:21:28.524351
user_10_item_1_exp,CollectiveMF_Item,"[('k', 8), ('reg_param', 0.001), ('w_main', 0.5)]",rmse,1.4864260283992752,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_8-reg_param_0.001-w_main_0.5/Rating_fold_-1.parquet,2019-12-15 02:21:29.821977
user_10_item_1_exp,CollectiveMF_Item,"[('k', 8), ('reg_param', 0.0001), ('w_main', 0.5)]",ndcg@10,0.12847686730634758,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_8-reg_param_0.0001-w_main_0.5/Ranking_fold_-1.parquet,2019-12-15 02:25:44.817404
user_10_item_1_exp,CollectiveMF_Item,"[('k', 8), ('reg_param', 0.0001), ('w_main', 0.5)]",precision@10,0.023834666387857875,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_8-reg_param_0.0001-w_main_0.5/Ranking_fold_-1.parquet,2019-12-15 02:25:44.817886
user_10_item_1_exp,CollectiveMF_Item,"[('k', 8), ('reg_param', 0.0001), ('w_main', 0.5)]",rmse,1.4474935946222478,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_8-reg_param_0.0001-w_main_0.5/Rating_fold_-1.parquet,2019-12-15 02:25:44.859170
user_10_item_1_exp,CollectiveMF_Item,"[('k', 8), ('reg_param', 0.001), ('w_main', 0.8)]",ndcg@10,0.13627039035290284,-1,/media/ExtHDD01/log/user_10_item_1_exp/CollectiveMF_Item/k_8-reg_param_0.001-w_main_0.8/Ranking_fold_-1.parquet,2019-12-15 02:27:56.994110
